LookupSymbol,CandidateSymbol,Module,Reaction,EvidenceSource,Ensembl,Entrez,UniProt,Symbol,Role,Compartment,DirectionCaveat,InclusionReason
PDK1,PDK1,Pyruvate mitochondrial entry,Pyruvate import; acetyl-CoA formation; PDH regulation,UniProt curated function; Reactome R-HSA-70268,ENSG00000152256,5163,Q308M4,PDK1,PDH regulator,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Pyruvate mitochondrial entry
PDK1,PDK1,Pyruvate mitochondrial entry,Pyruvate import; acetyl-CoA formation; PDH regulation,UniProt curated function; Reactome R-HSA-70268,ENSG00000152256,5163,B7Z7N6,PDK1,PDH regulator,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Pyruvate mitochondrial entry
PDK1,PDK1,Pyruvate mitochondrial entry,Pyruvate import; acetyl-CoA formation; PDH regulation,UniProt curated function; Reactome R-HSA-70268,ENSG00000152256,5163,B7Z207,PDK1,PDH regulator,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Pyruvate mitochondrial entry
PDK2,PDK2,Pyruvate mitochondrial entry,Pyruvate import; acetyl-CoA formation; PDH regulation,UniProt curated function; Reactome R-HSA-70268,ENSG00000005882,5164,B4DLP2,PDK2,PDH regulator,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Pyruvate mitochondrial entry
PDK2,PDK2,Pyruvate mitochondrial entry,Pyruvate import; acetyl-CoA formation; PDH regulation,UniProt curated function; Reactome R-HSA-70268,ENSG00000005882,5164,A8K3A7,PDK2,PDH regulator,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Pyruvate mitochondrial entry
PDK2,PDK2,Pyruvate mitochondrial entry,Pyruvate import; acetyl-CoA formation; PDH regulation,UniProt curated function; Reactome R-HSA-70268,ENSG00000005882,5164,B3KNW0,PDK2,PDH regulator,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Pyruvate mitochondrial entry
PDK2,PDK2,Pyruvate mitochondrial entry,Pyruvate import; acetyl-CoA formation; PDH regulation,UniProt curated function; Reactome R-HSA-70268,ENSG00000005882,5164,Q15119,PDK2,PDH regulator,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Pyruvate mitochondrial entry
PDK2,PDK2,Pyruvate mitochondrial entry,Pyruvate import; acetyl-CoA formation; PDH regulation,UniProt curated function; Reactome R-HSA-70268,ENSG00000005882,5164,Q6P515,PDK2,PDH regulator,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Pyruvate mitochondrial entry
PDK2,PDK2,Pyruvate mitochondrial entry,Pyruvate import; acetyl-CoA formation; PDH regulation,UniProt curated function; Reactome R-HSA-70268,ENSG00000005882,5164,Q9BS05,PDK2,PDH regulator,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Pyruvate mitochondrial entry
PDK3,PDK3,Pyruvate mitochondrial entry,Pyruvate import; acetyl-CoA formation; PDH regulation,UniProt curated function; Reactome R-HSA-70268,ENSG00000067992,5165,Q15120,PDK3,PDH regulator,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Pyruvate mitochondrial entry
PDK3,PDK3,Pyruvate mitochondrial entry,Pyruvate import; acetyl-CoA formation; PDH regulation,UniProt curated function; Reactome R-HSA-70268,ENSG00000067992,5165,B4DXG6,PDK3,PDH regulator,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Pyruvate mitochondrial entry
PDK4,PDK4,Pyruvate mitochondrial entry,Pyruvate import; acetyl-CoA formation; PDH regulation,UniProt curated function; Reactome R-HSA-70268,ENSG00000004799,5166,A4D1H4,PDK4,PDH regulator,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Pyruvate mitochondrial entry
PDK4,PDK4,Pyruvate mitochondrial entry,Pyruvate import; acetyl-CoA formation; PDH regulation,UniProt curated function; Reactome R-HSA-70268,ENSG00000004799,5166,Q16654,PDK4,PDH regulator,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Pyruvate mitochondrial entry
PDK4,PDK4,Pyruvate mitochondrial entry,Pyruvate import; acetyl-CoA formation; PDH regulation,UniProt curated function; Reactome R-HSA-70268,ENSG00000004799,5166,Q53FG1,PDK4,PDH regulator,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Pyruvate mitochondrial entry
PDP1,PDP1,Pyruvate mitochondrial entry,Pyruvate import; acetyl-CoA formation; PDH regulation,UniProt curated function; Reactome R-HSA-70268,ENSG00000164951,54704,B4DYX8,PDP1,PDH regulator,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Pyruvate mitochondrial entry
PDP1,PDP1,Pyruvate mitochondrial entry,Pyruvate import; acetyl-CoA formation; PDH regulation,UniProt curated function; Reactome R-HSA-70268,ENSG00000164951,54704,B3KPZ7,PDP1,PDH regulator,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Pyruvate mitochondrial entry
PDP1,PDP1,Pyruvate mitochondrial entry,Pyruvate import; acetyl-CoA formation; PDH regulation,UniProt curated function; Reactome R-HSA-70268,ENSG00000164951,54704,B3KX71,PDP1,PDH regulator,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Pyruvate mitochondrial entry
PDP1,PDP1,Pyruvate mitochondrial entry,Pyruvate import; acetyl-CoA formation; PDH regulation,UniProt curated function; Reactome R-HSA-70268,ENSG00000164951,54704,J3KPU0,PDP1,PDH regulator,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Pyruvate mitochondrial entry
PDP1,PDP1,Pyruvate mitochondrial entry,Pyruvate import; acetyl-CoA formation; PDH regulation,UniProt curated function; Reactome R-HSA-70268,ENSG00000164951,54704,Q5U5K1,PDP1,PDH regulator,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Pyruvate mitochondrial entry
PDP1,PDP1,Pyruvate mitochondrial entry,Pyruvate import; acetyl-CoA formation; PDH regulation,UniProt curated function; Reactome R-HSA-70268,ENSG00000164951,54704,Q9P0J1,PDP1,PDH regulator,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Pyruvate mitochondrial entry
PDP2,PDP2,Pyruvate mitochondrial entry,Pyruvate import; acetyl-CoA formation; PDH regulation,UniProt curated function; Reactome R-HSA-70268,ENSG00000172840,57546,A8K924,PDP2,PDH regulator,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Pyruvate mitochondrial entry
PDP2,PDP2,Pyruvate mitochondrial entry,Pyruvate import; acetyl-CoA formation; PDH regulation,UniProt curated function; Reactome R-HSA-70268,ENSG00000172840,57546,Q9P2J9,PDP2,PDH regulator,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Pyruvate mitochondrial entry
PGM1,PGM1,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000079739,5236,B7Z6C2,PGM1,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PGM1,PGM1,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000079739,5236,B4DDQ8,PGM1,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PGM1,PGM1,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000079739,5236,B2R5N9,PGM1,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PGM1,PGM1,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000079739,5236,B4DFP1,PGM1,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PGM1,PGM1,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000079739,5236,B4DPV0,PGM1,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PGM1,PGM1,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000079739,5236,P36871,PGM1,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PGM1,PGM1,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000079739,5236,Q16105,PGM1,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PGM1,PGM1,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000079739,5236,Q16106,PGM1,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PGM1,PGM1,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000079739,5236,Q5BKZ9,PGM1,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PGM1,PGM1,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000079739,5236,Q6NW22,PGM1,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PGM1,PGM1,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000079739,5236,Q86U74,PGM1,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PGM1,PGM1,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000079739,5236,Q96J40,PGM1,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PGM1,PGM1,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000079739,5236,Q9NTY4,PGM1,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PYGB,PYGB,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000100994,5834,P11216,PYGB,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PYGB,PYGB,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000100994,5834,Q59GM9,PYGB,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PYGB,PYGB,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000100994,5834,Q96AK1,PYGB,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PYGB,PYGB,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000100994,5834,Q9NPX8,PYGB,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PYGL,PYGL,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000100504,5836,B2R825,PYGL,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PYGL,PYGL,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000100504,5836,A6NDQ4,PYGL,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PYGL,PYGL,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000100504,5836,B4DUB7,PYGL,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PYGL,PYGL,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000100504,5836,F5H816,PYGL,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PYGL,PYGL,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000100504,5836,O60567,PYGL,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PYGL,PYGL,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000100504,5836,O60752,PYGL,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PYGL,PYGL,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000100504,5836,O60913,PYGL,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PYGL,PYGL,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000100504,5836,P06737,PYGL,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PYGL,PYGL,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000100504,5836,Q501V9,PYGL,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PYGL,PYGL,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000100504,5836,Q641R5,PYGL,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PYGL,PYGL,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000100504,5836,Q96G82,PYGL,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PYGM,PYGM,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000068976,5837,B4DRW6,PYGM,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PYGM,PYGM,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000068976,5837,A0A0M4FEM1,PYGM,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PYGM,PYGM,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000068976,5837,A0AVK1,PYGM,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PYGM,PYGM,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000068976,5837,A6NDY6,PYGM,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PYGM,PYGM,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000068976,5837,B2RB32,PYGM,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
PYGM,PYGM,Glycogen upstream,Glycogen -> glucose-1-P -> glucose-6-P,Reactome:R-HSA-70221,ENSG00000068976,5837,P11217,PYGM,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Glycogen upstream
SLC16A1,SLC16A1,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000155380,6566,B2R6A5,SLC16A1,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC16A1,SLC16A1,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000155380,6566,P53985,SLC16A1,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC16A1,SLC16A1,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000155380,6566,Q49A45,SLC16A1,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC16A1,SLC16A1,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000155380,6566,Q5T8R6,SLC16A1,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC16A1,SLC16A1,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000155380,6566,Q9NSJ9,SLC16A1,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC16A1,SLC16A1,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000281917,6566,B2R6A5,SLC16A1,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC16A1,SLC16A1,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000281917,6566,P53985,SLC16A1,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC16A1,SLC16A1,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000281917,6566,Q49A45,SLC16A1,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC16A1,SLC16A1,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000281917,6566,Q5T8R6,SLC16A1,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC16A1,SLC16A1,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000281917,6566,Q9NSJ9,SLC16A1,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC16A3,SLC16A3,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000141526,9123,B3KXG8,SLC16A3,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC16A3,SLC16A3,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000141526,9123,O15427,SLC16A3,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC16A3,SLC16A3,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000141526,9123,Q2M1P8,SLC16A3,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC16A3,SLC16A3,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000141526,9123,Q53G91,SLC16A3,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC16A7,SLC16A7,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000118596,9194,F8W0N3,SLC16A7,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC16A7,SLC16A7,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000118596,9194,O60669,SLC16A7,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC16A7,SLC16A7,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000118596,9194,Q8NEM3,SLC16A7,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC16A7,SLC16A7,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000118596,9194,Q9UPB3,SLC16A7,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC16A7,SLC16A7,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000118596,9194,B4DWX9,SLC16A7,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC16A8,SLC16A8,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000100156,23539,O95907,SLC16A8,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC16A8,SLC16A8,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000100156,23539,Q9UBE2,SLC16A8,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC5A12,SLC5A12,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000148942,159963,Q1EHB4,SLC5A12,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC5A12,SLC5A12,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000148942,159963,Q86UC7,SLC5A12,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC5A8,SLC5A8,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000256870,160728,B2R9H8,SLC5A8,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC5A8,SLC5A8,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000256870,160728,Q2TB99,SLC5A8,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC5A8,SLC5A8,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000256870,160728,Q7Z2H9,SLC5A8,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC5A8,SLC5A8,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000256870,160728,Q8N695,SLC5A8,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC5A8,SLC5A8,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000262217,160728,B2R9H8,SLC5A8,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC5A8,SLC5A8,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000262217,160728,Q2TB99,SLC5A8,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC5A8,SLC5A8,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000262217,160728,Q7Z2H9,SLC5A8,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SLC5A8,SLC5A8,Lactate transport,Transmembrane monocarboxylate transport or transporter support,UniProt curated function; PMID:11101640,ENSG00000262217,160728,Q8N695,SLC5A8,transporter,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Lactate transport
SUCLG1,SUCLG1,Lactyl substrate formation,L-lactate activation / lactyl donor formation reported in specific models,PMID:39561764; PMID:39642882; DOI:10.1038/s41586-024-07992-y,ENSG00000163541,8802,P53597,SUCLG1,enzyme,see frozen UniProt entry; localization not measured by RNA,Noncanonical activity depends on localization and biochemical context; total RNA is not activity,Mechanistic candidate: Lactyl substrate formation
